Date,CustomerName,Region,Category,Product,Quantity,UnitPrice,Amount,DiscountRate,TotalAmount,Profit,PaymentMode
2024-06-30,Customer_22,West,Accessories,Mouse,5,4706,23530,0.1,21177.0,1537.21,Net Banking
2024-06-30,Customer_38,South,Accessories,Headphones,5,40463,202315,0.13,176014.05,36114.01,UPI
2024-06-30,Customer_19,South,Accessories,Keyboard,3,45033,135099,0.05,128344.05,20795.26,Credit Card
2024-06-30,Customer_41,South,Accessories,Headphones,3,16312,48936,0.13,42574.32,7559.85,Cash
2024-06-30,Customer_9,South,Accessories,Headphones,5,2094,10470,0.05,9946.5,1941.8,Cash
2024-07-01,Customer_21,West,Electronics,Monitor,1,31217,31217,0.03,30280.49,4099.49,Net Banking
2024-07-01,Customer_13,West,Accessories,Headphones,2,26407,52814,0.02,51757.72,3289.48,Credit Card
2024-07-01,Customer_46,North,Accessories,Mouse,5,3628,18140,0.0,18140.0,1909.44,Debit Card
2024-07-01,Customer_39,North,Electronics,Smartphone,3,26877,80631,0.09,73374.21,6324.01,Debit Card
2024-07-01,Customer_14,East,Electronics,Smartphone,1,24107,24107,0.15,20490.95,4727.23,Credit Card
2024-07-01,Customer_20,West,Accessories,Headphones,4,3712,14848,0.01,14699.52,1518.59,Credit Card
2024-07-02,Customer_34,East,Accessories,Headphones,2,19096,38192,0.07,35518.56,7413.69,UPI
2024-07-02,Customer_22,South,Electronics,Printer,5,12290,61450,0.02,60221.0,14427.91,Credit Card
2024-07-02,Customer_1,North,Accessories,Headphones,3,22591,67773,0.05,64384.35,6595.25,UPI
2024-07-02,Customer_28,North,Accessories,Mouse,3,39750,119250,0.06,112095.0,20422.56,UPI
2024-07-02,Customer_13,West,Electronics,Smartphone,1,26290,26290,0.13,22872.3,2295.16,Net Banking
2024-07-02,Customer_23,South,Electronics,Laptop,4,18628,74512,0.12,65570.56,3496.19,Credit Card
2024-07-02,Customer_14,South,Accessories,Headphones,1,17378,17378,0.04,16682.88,3931.02,Cash
2024-07-03,Customer_45,West,Accessories,Keyboard,3,40208,120624,0.05,114592.8,18348.58,Debit Card
2024-07-03,Customer_32,West,Accessories,Keyboard,3,3819,11457,0.13,9967.59,1987.59,Net Banking
2024-07-03,Customer_7,South,Electronics,Smartphone,1,29268,29268,0.12,25755.84,3879.36,Debit Card
2024-07-04,Customer_50,East,Accessories,Keyboard,3,48527,145581,0.11,129567.09,18037.76,Net Banking
2024-07-04,Customer_20,North,Accessories,Keyboard,2,22847,45694,0.14,39296.84,5443.32,Credit Card
2024-07-04,Customer_25,North,Accessories,Mouse,4,19986,79944,0.14,68751.84,13171.62,Net Banking
2024-07-04,Customer_33,West,Accessories,Mouse,3,11960,35880,0.06,33727.2,6826.02,Net Banking
2024-07-04,Customer_33,North,Electronics,Printer,2,3471,6942,0.07,6456.06,1139.19,Credit Card
2024-07-04,Customer_37,West,Accessories,Headphones,4,22635,90540,0.11,80580.6,15302.98,Net Banking
2024-07-05,Customer_50,East,Electronics,Monitor,3,33384,100152,0.14,86130.72,16240.44,Debit Card
2024-07-05,Customer_19,North,Electronics,Laptop,3,21307,63921,0.08,58807.32,9717.54,Debit Card
2024-07-05,Customer_20,South,Accessories,Mouse,1,33437,33437,0.06,31430.78,5718.42,Net Banking
2024-07-05,Customer_30,South,Accessories,Mouse,2,33229,66458,0.05,63135.1,9320.86,Debit Card
2024-07-05,Customer_49,East,Electronics,Laptop,2,9258,18516,0.09,16849.56,2371.54,Debit Card
2024-07-06,Customer_13,South,Accessories,Mouse,1,39770,39770,0.09,36190.7,3148.36,Credit Card
2024-07-06,Customer_10,West,Accessories,Keyboard,5,29560,147800,0.05,140410.0,29369.59,UPI
2024-07-06,Customer_35,South,Accessories,Headphones,4,15199,60796,0.02,59580.08,11208.55,Cash
2024-07-06,Customer_36,West,Electronics,Printer,3,27501,82503,0.14,70952.58,10114.02,Net Banking
2024-07-07,Customer_10,South,Accessories,Mouse,2,36896,73792,0.09,67150.72,15235.98,Cash
2024-07-07,Customer_46,South,Electronics,Monitor,2,26535,53070,0.14,45640.2,8261.4,Credit Card
2024-07-07,Customer_42,West,Electronics,Smartphone,1,21366,21366,0.01,21152.34,2449.09,Cash
2024-07-07,Customer_21,West,Electronics,Smartphone,3,46301,138903,0.04,133346.88,29843.1,Debit Card
2024-07-08,Customer_31,West,Electronics,Printer,3,21559,64677,0.01,64030.23,7862.37,Cash
2024-07-08,Customer_3,North,Accessories,Mouse,4,37772,151088,0.12,132957.44,21720.61,Cash
2024-07-08,Customer_35,North,Accessories,Keyboard,3,23146,69438,0.11,61799.82,8578.83,Credit Card
2024-07-08,Customer_19,East,Electronics,Smartphone,3,31038,93114,0.15,79146.9,18451.77,Credit Card
2024-07-08,Customer_14,South,Electronics,Printer,2,42141,84282,0.05,80067.9,8785.49,Credit Card
2024-07-08,Customer_24,West,Accessories,Headphones,1,26980,26980,0.06,25361.2,2083.18,Debit Card
2024-07-08,Customer_13,East,Electronics,Printer,2,13848,27696,0.08,25480.32,6242.04,Net Banking
2024-07-09,Customer_14,South,Electronics,Printer,5,1225,6125,0.02,6002.5,1184.89,Credit Card
2024-07-09,Customer_2,North,Electronics,Monitor,5,40198,200990,0.06,188930.6,14886.32,UPI
2024-07-09,Customer_28,East,Accessories,Mouse,4,21177,84708,0.01,83860.92,9294.7,UPI
2024-07-09,Customer_2,East,Electronics,Monitor,5,42063,210315,0.05,199799.25,25419.77,Cash
2024-07-10,Customer_19,East,Accessories,Keyboard,3,22626,67878,0.03,65841.66,15230.12,Cash
2024-07-10,Customer_50,West,Accessories,Keyboard,2,5159,10318,0.14,8873.48,600.23,Debit Card
2024-07-10,Customer_12,South,Electronics,Laptop,2,2417,4834,0.14,4157.24,320.69,UPI
2024-07-10,Customer_7,West,Electronics,Printer,3,41266,123798,0.13,107704.26,15239.06,Credit Card
2024-07-10,Customer_49,West,Accessories,Mouse,3,4231,12693,0.04,12185.28,1258.9,Debit Card
2024-07-11,Customer_43,West,Electronics,Laptop,5,44297,221485,0.05,210410.75,43303.5,UPI
2024-07-11,Customer_43,West,Accessories,Keyboard,3,10105,30315,0.01,30011.85,1867.75,Net Banking
2024-07-11,Customer_41,North,Electronics,Laptop,5,29644,148220,0.06,139326.8,10135.24,UPI
2024-07-11,Customer_36,North,Accessories,Keyboard,5,5728,28640,0.05,27208.0,4957.68,Credit Card
2024-07-11,Customer_1,East,Electronics,Monitor,1,47842,47842,0.05,45449.9,2415.44,Cash
2024-07-12,Customer_17,East,Electronics,Laptop,5,39356,196780,0.01,194812.2,46813.09,Credit Card
2024-07-12,Customer_13,West,Electronics,Smartphone,3,47995,143985,0.05,136785.75,19227.48,UPI
2024-07-12,Customer_2,East,Electronics,Smartphone,5,13268,66340,0.12,58379.2,3192.14,Debit Card
2024-07-13,Customer_12,South,Electronics,Printer,2,20242,40484,0.05,38459.8,5564.46,Cash
2024-07-13,Customer_7,North,Accessories,Keyboard,3,21194,63582,0.04,61038.72,7908.35,UPI
2024-07-13,Customer_9,South,Electronics,Smartphone,3,11039,33117,0.01,32785.83,3286.41,Credit Card
2024-07-13,Customer_40,West,Accessories,Headphones,3,18014,54042,0.14,46476.12,5155.88,Debit Card
2024-07-14,Customer_2,West,Accessories,Mouse,2,43694,87388,0.07,81270.84,7830.49,Cash
2024-07-14,Customer_11,West,Electronics,Laptop,2,21774,43548,0.14,37451.28,7081.25,Cash
2024-07-14,Customer_30,South,Electronics,Laptop,3,10875,32625,0.04,31320.0,5151.08,UPI
2024-07-14,Customer_16,West,Electronics,Monitor,4,49279,197116,0.14,169519.76,25000.14,Credit Card
2024-07-15,Customer_2,East,Electronics,Laptop,2,9255,18510,0.12,16288.8,1959.8,Credit Card
2024-07-15,Customer_11,South,Accessories,Headphones,1,49390,49390,0.02,48402.2,10798.53,Net Banking
2024-07-15,Customer_11,East,Electronics,Monitor,5,29863,149315,0.12,131397.2,30608.02,Cash
2024-07-15,Customer_4,South,Accessories,Mouse,2,31233,62466,0.03,60592.02,6153.81,UPI
2024-07-15,Customer_44,East,Electronics,Printer,3,13540,40620,0.14,34933.2,2316.48,Debit Card
2024-07-16,Customer_19,West,Accessories,Keyboard,4,47123,188492,0.14,162103.12,28900.23,Credit Card
2024-07-16,Customer_24,West,Electronics,Smartphone,3,2817,8451,0.02,8281.98,1332.19,Credit Card
2024-07-16,Customer_41,West,Accessories,Mouse,3,4406,13218,0.05,12557.1,2707.16,Credit Card
2024-07-16,Customer_38,South,Accessories,Keyboard,5,6517,32585,0.14,28023.1,1511.13,Debit Card
2024-07-16,Customer_12,South,Electronics,Monitor,3,22589,67767,0.1,60990.3,9507.18,Credit Card
2024-07-17,Customer_42,South,Electronics,Smartphone,4,14451,57804,0.06,54335.76,9375.63,UPI
2024-07-17,Customer_50,East,Electronics,Monitor,5,29745,148725,0.06,139801.5,31212.13,Cash
2024-07-17,Customer_22,West,Electronics,Printer,5,33988,169940,0.05,161443.0,9076.76,Cash
2024-07-17,Customer_34,South,Electronics,Monitor,3,47604,142812,0.08,131387.04,11091.88,UPI
2024-07-17,Customer_47,East,Accessories,Headphones,2,49074,98148,0.06,92259.12,8449.55,Net Banking
2024-07-17,Customer_23,West,Accessories,Mouse,2,35117,70234,0.13,61103.58,8809.1,Credit Card
2024-07-17,Customer_12,North,Accessories,Headphones,1,19416,19416,0.06,18251.04,3086.85,Cash
2024-07-18,Customer_6,East,Accessories,Mouse,2,26649,53298,0.04,51166.08,7805.5,Credit Card
2024-07-18,Customer_18,East,Accessories,Mouse,4,42875,171500,0.12,150920.0,35620.6,UPI
2024-07-18,Customer_8,East,Accessories,Headphones,3,27675,83025,0.13,72231.75,13674.26,Cash
2024-07-19,Customer_31,East,Electronics,Smartphone,2,35771,71542,0.13,62241.54,10592.28,UPI
2024-07-19,Customer_35,South,Electronics,Monitor,1,17368,17368,0.09,15804.88,2962.95,Credit Card
2024-07-19,Customer_49,West,Accessories,Mouse,3,25225,75675,0.04,72648.0,8103.27,Credit Card
2024-07-19,Customer_17,West,Electronics,Monitor,2,2698,5396,0.05,5126.2,839.61,Debit Card
2024-07-19,Customer_5,North,Electronics,Laptop,5,40802,204010,0.04,195849.6,20263.84,UPI
2024-07-20,Customer_27,South,Electronics,Smartphone,2,40927,81854,0.02,80216.92,8416.99,Credit Card
2024-07-20,Customer_48,North,Accessories,Headphones,3,47194,141582,0.1,127423.8,14634.06,Credit Card
2024-07-20,Customer_4,South,Electronics,Monitor,4,40570,162280,0.05,154166.0,8324.58,Credit Card
2024-07-21,Customer_33,East,Accessories,Keyboard,1,45597,45597,0.08,41949.24,3645.93,UPI
2024-07-21,Customer_28,West,Accessories,Headphones,2,3740,7480,0.12,6582.4,1035.14,UPI
2024-07-21,Customer_47,South,Accessories,Keyboard,4,12578,50312,0.13,43771.44,2847.09,Cash
2024-07-22,Customer_15,South,Accessories,Mouse,5,9503,47515,0.05,45139.25,3143.09,Net Banking
2024-07-22,Customer_13,West,Accessories,Keyboard,2,10562,21124,0.04,20279.04,3128.85,UPI
2024-07-22,Customer_9,East,Accessories,Keyboard,1,33778,33778,0.1,30400.2,6202.32,Net Banking
2024-07-22,Customer_21,South,Accessories,Keyboard,4,24629,98516,0.01,97530.84,7501.59,UPI
2024-07-22,Customer_50,South,Electronics,Laptop,2,36524,73048,0.03,70856.56,14385.92,UPI
2024-07-23,Customer_26,West,Electronics,Printer,5,49929,249645,0.02,244652.1,49984.49,Net Banking
2024-07-23,Customer_28,East,Electronics,Smartphone,1,25471,25471,0.07,23688.03,1532.31,Cash
2024-07-23,Customer_33,West,Accessories,Mouse,5,1067,5335,0.07,4961.55,795.59,Cash
2024-07-24,Customer_19,North,Electronics,Smartphone,3,27706,83118,0.03,80624.46,10662.62,Net Banking
2024-07-24,Customer_33,West,Accessories,Mouse,2,25629,51258,0.05,48695.1,6621.09,Net Banking
2024-07-24,Customer_7,North,Electronics,Printer,3,47467,142401,0.08,131008.92,24483.76,Credit Card
2024-07-25,Customer_24,North,Electronics,Printer,5,22745,113725,0.01,112587.75,10284.8,Net Banking
2024-07-25,Customer_42,West,Accessories,Keyboard,3,43930,131790,0.04,126518.4,14977.63,Net Banking
2024-07-25,Customer_3,East,Accessories,Keyboard,1,30806,30806,0.08,28341.52,2737.53,Net Banking
2024-07-26,Customer_42,West,Electronics,Printer,2,9914,19828,0.06,18638.32,3016.17,Debit Card
2024-07-26,Customer_23,East,Accessories,Keyboard,4,22462,89848,0.02,88051.04,10254.91,Cash
2024-07-26,Customer_30,North,Electronics,Monitor,2,3427,6854,0.05,6511.3,920.41,Credit Card
2024-07-26,Customer_44,East,Accessories,Headphones,5,34008,170040,0.1,153036.0,32294.46,UPI
2024-07-26,Customer_49,South,Electronics,Printer,1,30817,30817,0.08,28351.64,6489.59,UPI
2024-07-27,Customer_3,North,Electronics,Printer,1,45318,45318,0.09,41239.38,8609.96,Credit Card
2024-07-27,Customer_43,East,Accessories,Mouse,1,21650,21650,0.07,20134.5,1083.43,Credit Card
2024-07-27,Customer_2,North,Accessories,Mouse,4,18772,75088,0.11,66828.32,10356.04,Debit Card
2024-07-27,Customer_35,North,Accessories,Headphones,4,39466,157864,0.15,134184.4,33252.67,Debit Card
2024-07-27,Customer_13,South,Electronics,Laptop,4,8308,33232,0.03,32235.04,5762.43,Credit Card
2024-07-28,Customer_40,South,Accessories,Headphones,3,45592,136776,0.08,125833.92,23323.08,Net Banking
2024-07-28,Customer_44,West,Electronics,Monitor,1,49324,49324,0.1,44391.6,9651.96,UPI
2024-07-28,Customer_9,West,Electronics,Laptop,1,34507,34507,0.14,29676.02,6258.74,Debit Card
2024-07-28,Customer_30,East,Electronics,Printer,2,24620,49240,0.02,48255.2,4604.2,UPI
2024-07-28,Customer_27,South,Electronics,Monitor,4,26976,107904,0.01,106824.96,7510.71,Debit Card
2024-07-29,Customer_22,South,Accessories,Mouse,3,2706,8118,0.07,7549.74,834.51,Debit Card
2024-07-29,Customer_7,East,Electronics,Laptop,3,43628,130884,0.1,117795.6,25703.34,Credit Card
2024-07-29,Customer_40,East,Electronics,Printer,1,9429,9429,0.14,8108.94,899.98,Cash
2024-07-29,Customer_13,West,Accessories,Headphones,4,48436,193744,0.0,193744.0,30395.05,Credit Card
2024-07-29,Customer_16,East,Accessories,Headphones,1,38408,38408,0.14,33030.88,6289.39,Net Banking
2024-07-30,Customer_36,North,Accessories,Keyboard,1,14070,14070,0.13,12240.9,2644.52,Net Banking
2024-07-30,Customer_3,East,Electronics,Printer,5,25524,127620,0.03,123791.4,9143.03,UPI
2024-07-30,Customer_33,East,Accessories,Keyboard,2,28134,56268,0.07,52329.24,3589.78,Debit Card
2024-07-30,Customer_16,North,Electronics,Printer,5,22363,111815,0.09,101751.65,7971.36,Debit Card
2024-07-30,Customer_4,East,Electronics,Smartphone,1,32081,32081,0.04,30797.76,6412.12,UPI
2024-07-31,Customer_31,North,Accessories,Keyboard,3,24619,73857,0.09,67209.87,5974.28,Cash
2024-07-31,Customer_21,South,Accessories,Headphones,4,3639,14556,0.06,13682.64,1957.57,Credit Card
2024-07-31,Customer_23,South,Electronics,Smartphone,4,21223,84892,0.14,73007.12,9420.98,Net Banking
2024-07-31,Customer_47,North,Accessories,Headphones,2,33527,67054,0.02,65712.92,7252.16,UPI
2024-08-01,Customer_17,East,Electronics,Smartphone,1,36458,36458,0.14,31353.88,3112.56,Debit Card
2024-08-01,Customer_20,North,Accessories,Keyboard,4,39740,158960,0.02,155780.8,35100.81,Cash
2024-08-01,Customer_48,West,Accessories,Mouse,2,27223,54446,0.08,50090.32,8171.34,UPI
2024-08-01,Customer_16,South,Electronics,Laptop,4,5748,22992,0.06,21612.48,4631.6,Cash
2024-08-01,Customer_32,West,Electronics,Monitor,1,6085,6085,0.14,5233.1,1080.0,Net Banking
2024-08-02,Customer_31,West,Accessories,Headphones,1,8659,8659,0.13,7533.33,1496.79,Debit Card
2024-08-02,Customer_42,West,Electronics,Smartphone,5,17841,89205,0.07,82960.65,14753.57,UPI
2024-08-02,Customer_22,North,Accessories,Headphones,4,5396,21584,0.12,18993.92,3938.79,Debit Card
2024-08-02,Customer_23,West,Accessories,Keyboard,4,9755,39020,0.01,38629.8,3473.59,Cash
2024-08-03,Customer_36,West,Accessories,Keyboard,1,23049,23049,0.15,19591.65,4303.27,Debit Card
2024-08-03,Customer_42,East,Accessories,Keyboard,1,40096,40096,0.07,37289.28,8350.73,Net Banking
2024-08-03,Customer_25,North,Electronics,Monitor,4,36771,147084,0.14,126492.24,31311.0,Net Banking
2024-08-03,Customer_23,South,Accessories,Headphones,1,37607,37607,0.08,34598.44,6299.27,UPI
2024-08-04,Customer_29,North,Electronics,Monitor,3,27543,82629,0.04,79323.84,17233.45,UPI
2024-08-04,Customer_26,West,Accessories,Keyboard,4,39100,156400,0.09,142324.0,7756.48,Debit Card
2024-08-04,Customer_8,West,Accessories,Headphones,4,31471,125884,0.1,113295.6,25872.2,Cash
2024-08-04,Customer_28,East,Electronics,Printer,5,24472,122360,0.13,106453.2,18261.09,Cash
2024-08-04,Customer_42,East,Accessories,Headphones,3,20659,61977,0.02,60737.46,6111.3,Debit Card
2024-08-05,Customer_18,West,Accessories,Keyboard,4,35490,141960,0.07,132022.8,21544.28,Net Banking
2024-08-05,Customer_31,West,Electronics,Monitor,2,48570,97140,0.09,88397.4,19885.74,Debit Card
2024-08-05,Customer_1,West,Electronics,Monitor,4,36194,144776,0.13,125955.12,9391.03,UPI
2024-08-05,Customer_38,North,Electronics,Printer,2,23198,46396,0.06,43612.24,9410.82,UPI
2024-08-05,Customer_20,East,Electronics,Laptop,2,42964,85928,0.11,76475.92,9935.53,Cash
2024-08-06,Customer_42,South,Electronics,Monitor,1,29049,29049,0.02,28468.02,1871.96,Debit Card
2024-08-06,Customer_6,East,Electronics,Smartphone,5,10209,51045,0.11,45430.05,5385.71,Cash
2024-08-06,Customer_24,East,Electronics,Monitor,4,28565,114260,0.06,107404.4,15280.74,UPI
2024-08-06,Customer_29,West,Accessories,Mouse,5,29352,146760,0.08,135019.2,25550.29,Credit Card
2024-08-06,Customer_31,East,Accessories,Headphones,5,17305,86525,0.09,78737.75,10536.26,UPI
2024-08-06,Customer_19,South,Electronics,Smartphone,3,46221,138663,0.09,126183.33,22774.98,Net Banking
2024-08-07,Customer_39,North,Accessories,Headphones,1,44324,44324,0.02,43437.52,7755.8,Credit Card
2024-08-07,Customer_1,East,Accessories,Keyboard,5,36012,180060,0.04,172857.6,29088.73,Debit Card
2024-08-07,Customer_49,North,Accessories,Mouse,2,3040,6080,0.1,5472.0,330.46,UPI
2024-08-07,Customer_40,West,Electronics,Smartphone,2,42567,85134,0.04,81728.64,8871.46,Debit Card
2024-08-08,Customer_42,North,Accessories,Mouse,2,41889,83778,0.07,77913.54,12837.85,Debit Card
2024-08-08,Customer_19,West,Electronics,Printer,4,44879,179516,0.06,168745.04,31200.95,Cash
2024-08-08,Customer_36,West,Accessories,Keyboard,2,5490,10980,0.13,9552.6,2071.83,Net Banking
2024-08-08,Customer_31,West,Electronics,Monitor,5,48655,243275,0.08,223813.0,52220.76,Net Banking
2024-08-09,Customer_48,West,Electronics,Printer,4,3766,15064,0.07,14009.52,2047.42,UPI
2024-08-09,Customer_7,West,Electronics,Printer,2,46505,93010,0.13,80918.7,12744.87,Credit Card
2024-08-09,Customer_47,East,Electronics,Printer,1,15791,15791,0.01,15633.09,2314.04,UPI
2024-08-09,Customer_6,West,Electronics,Laptop,4,26748,106992,0.02,104852.16,12278.01,UPI
2024-08-09,Customer_36,North,Electronics,Laptop,3,15774,47322,0.03,45902.34,11176.02,Net Banking
2024-08-09,Customer_50,North,Accessories,Headphones,4,17361,69444,0.1,62499.6,9044.87,Credit Card
2024-08-10,Customer_11,West,Accessories,Headphones,3,25578,76734,0.01,75966.66,13285.92,Credit Card
2024-08-10,Customer_44,West,Accessories,Mouse,1,16404,16404,0.04,15747.84,1139.58,Net Banking
2024-08-10,Customer_21,East,Electronics,Monitor,3,36732,110196,0.03,106890.12,23458.23,Credit Card
2024-08-10,Customer_37,East,Electronics,Laptop,1,38897,38897,0.04,37341.12,4172.13,Debit Card
2024-08-10,Customer_28,East,Electronics,Printer,4,24731,98924,0.12,87053.12,8425.81,Debit Card
2024-08-10,Customer_33,East,Electronics,Monitor,1,42895,42895,0.13,37318.65,7163.16,Credit Card
2024-08-11,Customer_11,West,Accessories,Keyboard,1,48131,48131,0.14,41392.66,5920.2,Cash
2024-08-11,Customer_10,East,Electronics,Monitor,2,45858,91716,0.1,82544.4,4752.77,Debit Card
2024-08-11,Customer_46,South,Electronics,Printer,3,2472,7416,0.14,6377.76,760.45,Cash
2024-08-11,Customer_36,East,Electronics,Monitor,2,28652,57304,0.13,49854.48,7029.55,Net Banking
2024-08-11,Customer_29,South,Accessories,Keyboard,3,16887,50661,0.06,47621.34,5279.98,UPI
2024-08-11,Customer_44,West,Electronics,Laptop,3,9601,28803,0.12,25346.64,2432.78,Debit Card
2024-08-11,Customer_27,East,Accessories,Mouse,2,41544,83088,0.14,71455.68,9839.32,Debit Card
2024-08-12,Customer_16,East,Accessories,Keyboard,3,32058,96174,0.07,89441.82,16756.31,UPI
2024-08-12,Customer_5,North,Electronics,Smartphone,5,46730,233650,0.14,200939.0,45478.4,Net Banking
2024-08-12,Customer_49,East,Electronics,Printer,1,19003,19003,0.08,17482.76,2138.65,Debit Card
2024-08-12,Customer_2,South,Accessories,Keyboard,2,35399,70798,0.1,63718.2,6737.32,Debit Card
2024-08-12,Customer_16,West,Electronics,Printer,1,29051,29051,0.09,26436.41,3183.48,Credit Card
2024-08-13,Customer_12,South,Electronics,Smartphone,2,27381,54762,0.06,51476.28,8860.32,Net Banking
2024-08-13,Customer_34,North,Electronics,Smartphone,2,8621,17242,0.14,14828.12,1319.3,Cash
2024-08-13,Customer_14,South,Electronics,Smartphone,5,40629,203145,0.09,184861.95,35171.99,UPI
2024-08-13,Customer_41,West,Electronics,Smartphone,3,40121,120363,0.08,110733.96,20598.22,Debit Card
2024-08-13,Customer_36,South,Electronics,Smartphone,5,18757,93785,0.15,79717.25,5912.87,Net Banking
2024-08-14,Customer_28,North,Electronics,Monitor,1,18765,18765,0.06,17639.1,2677.95,Credit Card
2024-08-14,Customer_43,South,Accessories,Headphones,4,2573,10292,0.05,9777.4,1557.92,Cash
2024-08-14,Customer_32,East,Accessories,Headphones,4,21574,86296,0.07,80255.28,4192.81,Cash
